time_s,dur_5_ms,dur_25_ms,dur_100_ms,dur_250_ms
0.223312,1.000000,1.000000,1.000000,0.893279
0.223333,1.000000,1.000000,1.000000,0.893362
0.223354,1.000000,1.000000,1.000000,0.893446
0.223375,1.000000,1.000000,1.000000,0.893529
0.223396,1.000000,1.000000,1.000000,0.893612
0.223417,1.000000,1.000000,1.000000,0.893696
0.223438,1.000000,1.000000,1.000000,0.893779
0.223458,1.000000,1.000000,1.000000,0.893862
0.223479,1.000000,1.000000,1.000000,0.893946
0.223500,1.000000,1.000000,1.000000,0.894029
0.223521,1.000000,1.000000,1.000000,0.894112
0.223542,1.000000,1.000000,1.000000,0.894196
0.223562,1.000000,1.000000,1.000000,0.894279
0.223583,1.000000,1.000000,1.000000,0.894362
0.223604,1.000000,1.000000,1.000000,0.894446
0.223625,1.000000,1.000000,1.000000,0.894529
0.223646,1.000000,1.000000,1.000000,0.894612
0.223667,1.000000,1.000000,1.000000,0.894696
0.223687,1.000000,1.000000,1.000000,0.894779
0.223708,1.000000,1.000000,1.000000,0.894862
0.223729,1.000000,1.000000,1.000000,0.894946
0.223750,1.000000,1.000000,1.000000,0.895029
0.223771,1.000000,1.000000,1.000000,0.895112
0.223792,1.000000,1.000000,1.000000,0.895196
0.223813,1.000000,1.000000,1.000000,0.895279
0.223833,1.000000,1.000000,1.000000,0.895362
0.223854,1.000000,1.000000,1.000000,0.895446
0.223875,1.000000,1.000000,1.000000,0.895529
0.223896,1.000000,1.000000,1.000000,0.895612
0.223917,1.000000,1.000000,1.000000,0.895696
0.223937,1.000000,1.000000,1.000000,0.895779
0.223958,1.000000,1.000000,1.000000,0.895862
0.223979,1.000000,1.000000,1.000000,0.895946
0.224000,1.000000,1.000000,1.000000,0.896029
0.224021,1.000000,1.000000,1.000000,0.896112
0.224042,1.000000,1.000000,1.000000,0.896196
0.224063,1.000000,1.000000,1.000000,0.896279
0.224083,1.000000,1.000000,1.000000,0.896362
0.224104,1.000000,1.000000,1.000000,0.896446
0.224125,1.000000,1.000000,1.000000,0.896529
0.224146,1.000000,1.000000,1.000000,0.896612
0.224167,1.000000,1.000000,1.000000,0.896696
0.224187,1.000000,1.000000,1.000000,0.896779
0.224208,1.000000,1.000000,1.000000,0.896862
0.224229,1.000000,1.000000,1.000000,0.896946
0.224250,1.000000,1.000000,1.000000,0.897029
0.224271,1.000000,1.000000,1.000000,0.897112
0.224292,1.000000,1.000000,1.000000,0.897196
0.224312,1.000000,1.000000,1.000000,0.897279
0.224333,1.000000,1.000000,1.000000,0.897362
0.224354,1.000000,1.000000,1.000000,0.897445
0.224375,1.000000,1.000000,1.000000,0.897529
0.224396,1.000000,1.000000,1.000000,0.897612
0.224417,1.000000,1.000000,1.000000,0.897695
0.224438,1.000000,1.000000,1.000000,0.897779
0.224458,1.000000,1.000000,1.000000,0.897862
0.224479,1.000000,1.000000,1.000000,0.897945
0.224500,1.000000,1.000000,1.000000,0.898029
0.224521,1.000000,1.000000,1.000000,0.898112
0.224542,1.000000,1.000000,1.000000,0.898195
0.224562,1.000000,1.000000,1.000000,0.898279
0.224583,1.000000,1.000000,1.000000,0.898362
0.224604,1.000000,1.000000,1.000000,0.898445
0.224625,1.000000,1.000000,1.000000,0.898529
0.224646,1.000000,1.000000,1.000000,0.898612
0.224667,1.000000,1.000000,1.000000,0.898695
0.224688,1.000000,1.000000,1.000000,0.898779
0.224708,1.000000,1.000000,1.000000,0.898862
0.224729,1.000000,1.000000,1.000000,0.898945
0.224750,1.000000,1.000000,1.000000,0.899029
0.224771,1.000000,1.000000,1.000000,0.899112
0.224792,1.000000,1.000000,1.000000,0.899195
0.224812,1.000000,1.000000,1.000000,0.899279
0.224833,1.000000,1.000000,1.000000,0.899362
0.224854,1.000000,1.000000,1.000000,0.899445
0.224875,1.000000,1.000000,1.000000,0.899529
0.224896,1.000000,1.000000,1.000000,0.899612
0.224917,1.000000,1.000000,1.000000,0.899695
0.224937,1.000000,1.000000,1.000000,0.899779
0.224958,1.000000,1.000000,1.000000,0.899862
0.224979,1.000000,1.000000,1.000000,0.899945
0.225000,1.000000,1.000000,1.000000,0.900029
0.225021,1.000000,1.000000,1.000000,0.900112
0.225042,1.000000,1.000000,1.000000,0.900195
0.225063,1.000000,1.000000,1.000000,0.900279
0.225083,1.000000,1.000000,1.000000,0.900362
0.225104,1.000000,1.000000,1.000000,0.900445
0.225125,1.000000,1.000000,1.000000,0.900529
0.225146,1.000000,1.000000,1.000000,0.900612
0.225167,1.000000,1.000000,1.000000,0.900695
0.225187,1.000000,1.000000,1.000000,0.900779
0.225208,1.000000,1.000000,1.000000,0.900862
0.225229,1.000000,1.000000,1.000000,0.900945
0.225250,1.000000,1.000000,1.000000,0.901029
0.225271,1.000000,1.000000,1.000000,0.901112
0.225292,1.000000,1.000000,1.000000,0.901195
0.225313,1.000000,1.000000,1.000000,0.901279
0.225333,1.000000,1.000000,1.000000,0.901362
0.225354,1.000000,1.000000,1.000000,0.901445
0.225375,1.000000,1.000000,1.000000,0.901529
0.225396,1.000000,1.000000,1.000000,0.901612
0.225417,1.000000,1.000000,1.000000,0.901695
0.225438,1.000000,1.000000,1.000000,0.901779
0.225458,1.000000,1.000000,1.000000,0.901862
0.225479,1.000000,1.000000,1.000000,0.901945
0.225500,1.000000,1.000000,1.000000,0.902029
0.225521,1.000000,1.000000,1.000000,0.902112
0.225542,1.000000,1.000000,1.000000,0.902195
0.225562,1.000000,1.000000,1.000000,0.902278
0.225583,1.000000,1.000000,1.000000,0.902362
0.225604,1.000000,1.000000,1.000000,0.902445
0.225625,1.000000,1.000000,1.000000,0.902528
0.225646,1.000000,1.000000,1.000000,0.902612
0.225667,1.000000,1.000000,1.000000,0.902695
0.225688,1.000000,1.000000,1.000000,0.902778
0.225708,1.000000,1.000000,1.000000,0.902862
0.225729,1.000000,1.000000,1.000000,0.902945
0.225750,1.000000,1.000000,1.000000,0.903028
0.225771,1.000000,1.000000,1.000000,0.903112
0.225792,1.000000,1.000000,1.000000,0.903195
0.225812,1.000000,1.000000,1.000000,0.903278
0.225833,1.000000,1.000000,1.000000,0.903362
0.225854,1.000000,1.000000,1.000000,0.903445
0.225875,1.000000,1.000000,1.000000,0.903528
0.225896,1.000000,1.000000,1.000000,0.903612
0.225917,1.000000,1.000000,1.000000,0.903695
0.225938,1.000000,1.000000,1.000000,0.903778
0.225958,1.000000,1.000000,1.000000,0.903862
0.225979,1.000000,1.000000,1.000000,0.903945
0.226000,1.000000,1.000000,1.000000,0.904028
0.226021,1.000000,1.000000,1.000000,0.904112
0.226042,1.000000,1.000000,1.000000,0.904195
0.226063,1.000000,1.000000,1.000000,0.904278
0.226083,1.000000,1.000000,1.000000,0.904362
0.226104,1.000000,1.000000,1.000000,0.904445
0.226125,1.000000,1.000000,1.000000,0.904528
0.226146,1.000000,1.000000,1.000000,0.904612
0.226167,1.000000,1.000000,1.000000,0.904695
0.226187,1.000000,1.000000,1.000000,0.904778
0.226208,1.000000,1.000000,1.000000,0.904862
0.226229,1.000000,1.000000,1.000000,0.904945
0.226250,1.000000,1.000000,1.000000,0.905028
0.226271,1.000000,1.000000,1.000000,0.905112
0.226292,1.000000,1.000000,1.000000,0.905195
0.226313,1.000000,1.000000,1.000000,0.905278
0.226333,1.000000,1.000000,1.000000,0.905362
0.226354,1.000000,1.000000,1.000000,0.905445
0.226375,1.000000,1.000000,1.000000,0.905528
0.226396,1.000000,1.000000,1.000000,0.905612
0.226417,1.000000,1.000000,1.000000,0.905695
0.226437,1.000000,1.000000,1.000000,0.905778
0.226458,1.000000,1.000000,1.000000,0.905862
0.226479,1.000000,1.000000,1.000000,0.905945
0.226500,1.000000,1.000000,1.000000,0.906028
0.226521,1.000000,1.000000,1.000000,0.906112
0.226542,1.000000,1.000000,1.000000,0.906195
0.226562,1.000000,1.000000,1.000000,0.906278
0.226583,1.000000,1.000000,1.000000,0.906362
0.226604,1.000000,1.000000,1.000000,0.906445
0.226625,1.000000,1.000000,1.000000,0.906528
0.226646,1.000000,1.000000,1.000000,0.906612
0.226667,1.000000,1.000000,1.000000,0.906695
0.226688,1.000000,1.000000,1.000000,0.906778
0.226708,1.000000,1.000000,1.000000,0.906861
0.226729,1.000000,1.000000,1.000000,0.906945
0.226750,1.000000,1.000000,1.000000,0.907028
0.226771,1.000000,1.000000,1.000000,0.907111
0.226792,1.000000,1.000000,1.000000,0.907195
0.226812,1.000000,1.000000,1.000000,0.907278
0.226833,1.000000,1.000000,1.000000,0.907361
0.226854,1.000000,1.000000,1.000000,0.907445
0.226875,1.000000,1.000000,1.000000,0.907528
0.226896,1.000000,1.000000,1.000000,0.907611
0.226917,1.000000,1.000000,1.000000,0.907695
0.226938,1.000000,1.000000,1.000000,0.907778
0.226958,1.000000,1.000000,1.000000,0.907861
0.226979,1.000000,1.000000,1.000000,0.907945
0.227000,1.000000,1.000000,1.000000,0.908028
0.227021,1.000000,1.000000,1.000000,0.908111
0.227042,1.000000,1.000000,1.000000,0.908195
0.227062,1.000000,1.000000,1.000000,0.908278
0.227083,1.000000,1.000000,1.000000,0.908361
0.227104,1.000000,1.000000,1.000000,0.908445
0.227125,1.000000,1.000000,1.000000,0.908528
0.227146,1.000000,1.000000,1.000000,0.908611
0.227167,1.000000,1.000000,1.000000,0.908695
0.227187,1.000000,1.000000,1.000000,0.908778
0.227208,1.000000,1.000000,1.000000,0.908861
0.227229,1.000000,1.000000,1.000000,0.908945
0.227250,1.000000,1.000000,1.000000,0.909028
0.227271,1.000000,1.000000,1.000000,0.909111
0.227292,1.000000,1.000000,1.000000,0.909195
0.227313,1.000000,1.000000,1.000000,0.909278
0.227333,1.000000,1.000000,1.000000,0.909361
0.227354,1.000000,1.000000,1.000000,0.909445
0.227375,1.000000,1.000000,1.000000,0.909528
0.227396,1.000000,1.000000,1.000000,0.909611
0.227417,1.000000,1.000000,1.000000,0.909695
0.227437,1.000000,1.000000,1.000000,0.909778
0.227458,1.000000,1.000000,1.000000,0.909861
0.227479,1.000000,1.000000,1.000000,0.909945
0.227500,1.000000,1.000000,1.000000,0.910028
0.227521,1.000000,1.000000,1.000000,0.910111
0.227542,1.000000,1.000000,1.000000,0.910195
0.227563,1.000000,1.000000,1.000000,0.910278
0.227583,1.000000,1.000000,1.000000,0.910361
0.227604,1.000000,1.000000,1.000000,0.910445
0.227625,1.000000,1.000000,1.000000,0.910528
0.227646,1.000000,1.000000,1.000000,0.910611
0.227667,1.000000,1.000000,1.000000,0.910695
0.227687,1.000000,1.000000,1.000000,0.910778
0.227708,1.000000,1.000000,1.000000,0.910861
0.227729,1.000000,1.000000,1.000000,0.910945
0.227750,1.000000,1.000000,1.000000,0.911028
0.227771,1.000000,1.000000,1.000000,0.911111
0.227792,1.000000,1.000000,1.000000,0.911195
0.227812,1.000000,1.000000,1.000000,0.911278
0.227833,1.000000,1.000000,1.000000,0.911361
0.227854,1.000000,1.000000,1.000000,0.911444
0.227875,1.000000,1.000000,1.000000,0.911528
0.227896,1.000000,1.000000,1.000000,0.911611
0.227917,1.000000,1.000000,1.000000,0.911694
0.227938,1.000000,1.000000,1.000000,0.911778
0.227958,1.000000,1.000000,1.000000,0.911861
0.227979,1.000000,1.000000,1.000000,0.911944
0.228000,1.000000,1.000000,1.000000,0.912028
0.228021,1.000000,1.000000,1.000000,0.912111
0.228042,1.000000,1.000000,1.000000,0.912194
0.228062,1.000000,1.000000,1.000000,0.912278
0.228083,1.000000,1.000000,1.000000,0.912361
0.228104,1.000000,1.000000,1.000000,0.912444
0.228125,1.000000,1.000000,1.000000,0.912528
0.228146,1.000000,1.000000,1.000000,0.912611
0.228167,1.000000,1.000000,1.000000,0.912694
0.228188,1.000000,1.000000,1.000000,0.912778
0.228208,1.000000,1.000000,1.000000,0.912861
0.228229,1.000000,1.000000,1.000000,0.912944
0.228250,1.000000,1.000000,1.000000,0.913028
0.228271,1.000000,1.000000,1.000000,0.913111
0.228292,1.000000,1.000000,1.000000,0.913194
0.228313,1.000000,1.000000,1.000000,0.913278
0.228333,1.000000,1.000000,1.000000,0.913361
0.228354,1.000000,1.000000,1.000000,0.913444
0.228375,1.000000,1.000000,1.000000,0.913528
0.228396,1.000000,1.000000,1.000000,0.913611
0.228417,1.000000,1.000000,1.000000,0.913694
0.228437,1.000000,1.000000,1.000000,0.913778
0.228458,1.000000,1.000000,1.000000,0.913861
0.228479,1.000000,1.000000,1.000000,0.913944
0.228500,1.000000,1.000000,1.000000,0.914028
0.228521,1.000000,1.000000,1.000000,0.914111
0.228542,1.000000,1.000000,1.000000,0.914194
0.228563,1.000000,1.000000,1.000000,0.914278
0.228583,1.000000,1.000000,1.000000,0.914361
0.228604,1.000000,1.000000,1.000000,0.914444
0.228625,1.000000,1.000000,1.000000,0.914528
0.228646,1.000000,1.000000,1.000000,0.914611
0.228667,1.000000,1.000000,1.000000,0.914694
0.228687,1.000000,1.000000,1.000000,0.914778
0.228708,1.000000,1.000000,1.000000,0.914861
0.228729,1.000000,1.000000,1.000000,0.914944
0.228750,1.000000,1.000000,1.000000,0.915028
0.228771,1.000000,1.000000,1.000000,0.915111
0.228792,1.000000,1.000000,1.000000,0.915194
0.228813,1.000000,1.000000,1.000000,0.915278
0.228833,1.000000,1.000000,1.000000,0.915361
0.228854,1.000000,1.000000,1.000000,0.915444
0.228875,1.000000,1.000000,1.000000,0.915528
0.228896,1.000000,1.000000,1.000000,0.915611
0.228917,1.000000,1.000000,1.000000,0.915694
0.228938,1.000000,1.000000,1.000000,0.915778
0.228958,1.000000,1.000000,1.000000,0.915861
0.228979,1.000000,1.000000,1.000000,0.915944
0.229000,1.000000,1.000000,1.000000,0.916027
0.229021,1.000000,1.000000,1.000000,0.916111
0.229042,1.000000,1.000000,1.000000,0.916194
0.229062,1.000000,1.000000,1.000000,0.916277
0.229083,1.000000,1.000000,1.000000,0.916361
0.229104,1.000000,1.000000,1.000000,0.916444
0.229125,1.000000,1.000000,1.000000,0.916527
0.229146,1.000000,1.000000,1.000000,0.916611
0.229167,1.000000,1.000000,1.000000,0.916694
0.229188,1.000000,1.000000,1.000000,0.916777
0.229208,1.000000,1.000000,1.000000,0.916861
0.229229,1.000000,1.000000,1.000000,0.916944
0.229250,1.000000,1.000000,1.000000,0.917027
0.229271,1.000000,1.000000,1.000000,0.917111
0.229292,1.000000,1.000000,1.000000,0.917194
0.229312,1.000000,1.000000,1.000000,0.917277
0.229333,1.000000,1.000000,1.000000,0.917361
0.229354,1.000000,1.000000,1.000000,0.917444
0.229375,1.000000,1.000000,1.000000,0.917527
0.229396,1.000000,1.000000,1.000000,0.917611
0.229417,1.000000,1.000000,1.000000,0.917694
0.229438,1.000000,1.000000,1.000000,0.917777
0.229458,1.000000,1.000000,1.000000,0.917861
0.229479,1.000000,1.000000,1.000000,0.917944
0.229500,1.000000,1.000000,1.000000,0.918027
0.229521,1.000000,1.000000,1.000000,0.918111
0.229542,1.000000,1.000000,1.000000,0.918194
0.229563,1.000000,1.000000,1.000000,0.918277
0.229583,1.000000,1.000000,1.000000,0.918361
0.229604,1.000000,1.000000,1.000000,0.918444
0.229625,1.000000,1.000000,1.000000,0.918527
0.229646,1.000000,1.000000,1.000000,0.918611
0.229667,1.000000,1.000000,1.000000,0.918694
0.229687,1.000000,1.000000,1.000000,0.918777
0.229708,1.000000,1.000000,1.000000,0.918861
0.229729,1.000000,1.000000,1.000000,0.918944
0.229750,1.000000,1.000000,1.000000,0.919027
0.229771,1.000000,1.000000,1.000000,0.919111
0.229792,1.000000,1.000000,1.000000,0.919194
0.229813,1.000000,1.000000,1.000000,0.919277
0.229833,1.000000,1.000000,1.000000,0.919361
0.229854,1.000000,1.000000,1.000000,0.919444
0.229875,1.000000,1.000000,1.000000,0.919527
0.229896,1.000000,1.000000,1.000000,0.919611
0.229917,1.000000,1.000000,1.000000,0.919694
0.229937,1.000000,1.000000,1.000000,0.919777
0.229958,1.000000,1.000000,1.000000,0.919861
0.229979,1.000000,1.000000,1.000000,0.919944
0.230000,1.000000,1.000000,1.000000,0.920027
0.230021,1.000000,1.000000,1.000000,0.920111
0.230042,1.000000,1.000000,1.000000,0.920194
0.230062,1.000000,1.000000,1.000000,0.920277
0.230083,1.000000,1.000000,1.000000,0.920361
0.230104,1.000000,1.000000,1.000000,0.920444
0.230125,1.000000,1.000000,1.000000,0.920527
0.230146,1.000000,1.000000,1.000000,0.920610
0.230167,1.000000,1.000000,1.000000,0.920694
0.230188,1.000000,1.000000,1.000000,0.920777
0.230208,1.000000,1.000000,1.000000,0.920860
0.230229,1.000000,1.000000,1.000000,0.920944
0.230250,1.000000,1.000000,1.000000,0.921027
0.230271,1.000000,1.000000,1.000000,0.921110
0.230292,1.000000,1.000000,1.000000,0.921194
0.230312,1.000000,1.000000,1.000000,0.921277
0.230333,1.000000,1.000000,1.000000,0.921360
0.230354,1.000000,1.000000,1.000000,0.921444
0.230375,1.000000,1.000000,1.000000,0.921527
0.230396,1.000000,1.000000,1.000000,0.921610
0.230417,1.000000,1.000000,1.000000,0.921694
0.230438,1.000000,1.000000,1.000000,0.921777
0.230458,1.000000,1.000000,1.000000,0.921860
0.230479,1.000000,1.000000,1.000000,0.921944
0.230500,1.000000,1.000000,1.000000,0.922027
0.230521,1.000000,1.000000,1.000000,0.922110
0.230542,1.000000,1.000000,1.000000,0.922194
0.230562,1.000000,1.000000,1.000000,0.922277
0.230583,1.000000,1.000000,1.000000,0.922360
0.230604,1.000000,1.000000,1.000000,0.922444
0.230625,1.000000,1.000000,1.000000,0.922527
0.230646,1.000000,1.000000,1.000000,0.922610
0.230667,1.000000,1.000000,1.000000,0.922694
0.230687,1.000000,1.000000,1.000000,0.922777
0.230708,1.000000,1.000000,1.000000,0.922860
0.230729,1.000000,1.000000,1.000000,0.922944
0.230750,1.000000,1.000000,1.000000,0.923027
0.230771,1.000000,1.000000,1.000000,0.923110
0.230792,1.000000,1.000000,1.000000,0.923194
0.230813,1.000000,1.000000,1.000000,0.923277
0.230833,1.000000,1.000000,1.000000,0.923360
0.230854,1.000000,1.000000,1.000000,0.923444
0.230875,1.000000,1.000000,1.000000,0.923527
0.230896,1.000000,1.000000,1.000000,0.923610
0.230917,1.000000,1.000000,1.000000,0.923694
0.230937,1.000000,1.000000,1.000000,0.923777
0.230958,1.000000,1.000000,1.000000,0.923860
0.230979,1.000000,1.000000,1.000000,0.923944
0.231000,1.000000,1.000000,1.000000,0.924027
0.231021,1.000000,1.000000,1.000000,0.924110
0.231042,1.000000,1.000000,1.000000,0.924194
0.231063,1.000000,1.000000,1.000000,0.924277
0.231083,1.000000,1.000000,1.000000,0.924360
0.231104,1.000000,1.000000,1.000000,0.924444
0.231125,1.000000,1.000000,1.000000,0.924527
0.231146,1.000000,1.000000,1.000000,0.924610
0.231167,1.000000,1.000000,1.000000,0.924694
0.231187,1.000000,1.000000,1.000000,0.924777
0.231208,1.000000,1.000000,1.000000,0.924860
0.231229,1.000000,1.000000,1.000000,0.924944
0.231250,1.000000,1.000000,1.000000,0.925027
0.231271,1.000000,1.000000,1.000000,0.925110
0.231292,1.000000,1.000000,1.000000,0.925193
0.231312,1.000000,1.000000,1.000000,0.925277
0.231333,1.000000,1.000000,1.000000,0.925360
0.231354,1.000000,1.000000,1.000000,0.925443
0.231375,1.000000,1.000000,1.000000,0.925527
0.231396,1.000000,1.000000,1.000000,0.925610
0.231417,1.000000,1.000000,1.000000,0.925693
0.231438,1.000000,1.000000,1.000000,0.925777
0.231458,1.000000,1.000000,1.000000,0.925860
0.231479,1.000000,1.000000,1.000000,0.925943
0.231500,1.000000,1.000000,1.000000,0.926027
0.231521,1.000000,1.000000,1.000000,0.926110
0.231542,1.000000,1.000000,1.000000,0.926193
0.231562,1.000000,1.000000,1.000000,0.926277
0.231583,1.000000,1.000000,1.000000,0.926360
0.231604,1.000000,1.000000,1.000000,0.926443
0.231625,1.000000,1.000000,1.000000,0.926527
0.231646,1.000000,1.000000,1.000000,0.926610
0.231667,1.000000,1.000000,1.000000,0.926693
0.231688,1.000000,1.000000,1.000000,0.926777
0.231708,1.000000,1.000000,1.000000,0.926860
0.231729,1.000000,1.000000,1.000000,0.926943
0.231750,1.000000,1.000000,1.000000,0.927027
0.231771,1.000000,1.000000,1.000000,0.927110
0.231792,1.000000,1.000000,1.000000,0.927193
0.231813,1.000000,1.000000,1.000000,0.927277
0.231833,1.000000,1.000000,1.000000,0.927360
0.231854,1.000000,1.000000,1.000000,0.927443
0.231875,1.000000,1.000000,1.000000,0.927527
0.231896,1.000000,1.000000,1.000000,0.927610
0.231917,1.000000,1.000000,1.000000,0.927693
0.231937,1.000000,1.000000,1.000000,0.927777
0.231958,1.000000,1.000000,1.000000,0.927860
0.231979,1.000000,1.000000,1.000000,0.927943
0.232000,1.000000,1.000000,1.000000,0.928027
0.232021,1.000000,1.000000,1.000000,0.928110
0.232042,1.000000,1.000000,1.000000,0.928193
0.232063,1.000000,1.000000,1.000000,0.928277
0.232083,1.000000,1.000000,1.000000,0.928360
0.232104,1.000000,1.000000,1.000000,0.928443
0.232125,1.000000,1.000000,1.000000,0.928527
0.232146,1.000000,1.000000,1.000000,0.928610
0.232167,1.000000,1.000000,1.000000,0.928693
0.232187,1.000000,1.000000,1.000000,0.928777
0.232208,1.000000,1.000000,1.000000,0.928860
0.232229,1.000000,1.000000,1.000000,0.928943
0.232250,1.000000,1.000000,1.000000,0.929027
0.232271,1.000000,1.000000,1.000000,0.929110
0.232292,1.000000,1.000000,1.000000,0.929193
0.232313,1.000000,1.000000,1.000000,0.929277
0.232333,1.000000,1.000000,1.000000,0.929360
0.232354,1.000000,1.000000,1.000000,0.929443
0.232375,1.000000,1.000000,1.000000,0.929527
0.232396,1.000000,1.000000,1.000000,0.929610
0.232417,1.000000,1.000000,1.000000,0.929693
0.232438,1.000000,1.000000,1.000000,0.929776
0.232458,1.000000,1.000000,1.000000,0.929860
0.232479,1.000000,1.000000,1.000000,0.929943
0.232500,1.000000,1.000000,1.000000,0.930026
